Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
11799,TAQA NORTH Laprise Creek B-040-E/094-H-05,Zargon Oil and Gas Ltd.,N/A,0,N/A,British Columbia,57.361,-121.991,11.2,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11799-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111799&GoCTemplateCulture=en-CA
"
11800,University of Waterloo-GHG,University of Waterloo,Waterloo,200 University Avenue West,N2L 3G1,Ontario,43.47372,-80.54351,32.86,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Universities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=611310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11800-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111800&GoCTemplateCulture=en-CA
"
11801,Greenhill Produce (2),Greenhill Produce (Thamesville) Ltd.,Kent Bridge,23282 Kent Bridge Road,N0P 1V0,Ontario,42.50112,-82.05543,32.95,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11801-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111801&GoCTemplateCulture=en-CA
"
11802,Guelph,Gay Lea Foods Cooperative Ltd.,Guelph,21 Speedvale Avenue,N1H 1J5,Ontario,43.5581,-80.2704,10.86,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,"Butter, Cheese, and Dry and Condensed Dairy Products Manufac",https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311515&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11802-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111802&GoCTemplateCulture=en-CA
"
11803,Main Greenhouses,Suntastic Hothouse Inc.,Exeter,40534 Thames Road East,N0M 1S7,Ontario,43.3701,-81.4422,10.92,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11803-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111803&GoCTemplateCulture=en-CA
"
11804,Mine Éléonore,Goldcorp Canada Ltd,Rouyn-Noranda,1751 Davy Street,J9Y 0A8,Quebec,52.42083,-76.04389,27.65,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Gold and Silver Ore Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212220&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11804-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111804&GoCTemplateCulture=en-CA
"
11808,Ashbridges Bay Treatment Plant,City of Toronto,Toronto,9 Leslie Street,M4M 3M9,Ontario,43.6569,-79.3194,13.96,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Sewage Treatment Facilities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221320&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11808-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111808&GoCTemplateCulture=en-CA
"
11809,Highland Creek Treatment Plant,City of Toronto,Toronto,51 Beechgrove Drive,M1E 3Z3,Ontario,43.7667,-79.15,19.84,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Sewage Treatment Facilities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221320&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11809-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111809&GoCTemplateCulture=en-CA
"
11810,Lieux d'enfouissement technique d'Hébertville Station,REGIE DES MATIÈRES RÉSIDUELLES DU LAC SAINT-JEAN,Hébertville-Station,Rang 9 Route South,G0W 1T0,Quebec,48.30128,-71.63907,5.2,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,"Other Local, Municipal and Regional Public Administration",https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=913910&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11810-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111810&GoCTemplateCulture=en-CA
"
11811,Enwave Windsor Limited Parnership,Enwave Windsor Limited Partnership,Windsor,377 Riverside Drive East,N9A 7H7,Ontario,42.3204,-83.0338,10.7,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Steam and Air-Conditioning Supply,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221330&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11811-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111811&GoCTemplateCulture=en-CA
"
11812,PM - Stratford,Stackpole International,Stratford,128 Monteith Avenue,N5A 2P5,Ontario,43.3607,-80.9973,9.29,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Motor Vehicle Transmission and Power Train Parts Manufacturi,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=336350&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11812-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111812&GoCTemplateCulture=en-CA
"
11813,GENPAK MISSISSAUGA,"Genpak, Division of Great Pacific Enterprises LP",Mississauga,3185 Pepper Mill Court,L5L 4X3,Ontario,43.5382,-79.7128,11.11,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Polystyrene Foam Product Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=326140&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11813-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111813&GoCTemplateCulture=en-CA
"
11816,Countess Makepeace Comp Stn 03-18-022-17W4,Torxen Energy Ltd.,Calgary,2700 240 4 Avenue Southwest,T2P 4P4,Alberta,50.86496,-112.35058,12.7,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11816-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111816&GoCTemplateCulture=en-CA
"
11819,LET Saint-Flavien,MRC de Lotbinière,Saint-Flavien,1450 rang pointe-du-jour,G0S 2M0,Quebec,46.33433,-71.32486,15.13,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11819-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111819&GoCTemplateCulture=en-CA
"
11820,Usine de PCC de Windsor,Mintech Canada Ltd.,Windsor,609 12th,J1S 2L9,Quebec,45.5605,-71.976,18.94,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,All Other Non-Metallic Mineral Product Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327990&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11820-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111820&GoCTemplateCulture=en-CA
"
11821,"Innophos Canada, Inc.","Innophos Canada, Inc.",Lowbanks,109 Siddall Road,N0A 1K0,Ontario,42.8631,-79.5683,33.44,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,All Other Basic Inorganic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325189&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11821-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111821&GoCTemplateCulture=en-CA
"
11822,Physical Resources Service,University of Ottawa,Ottawa,720 King Edward Street,K1N 6N5,Ontario,45.4212,-75.6801,16.53,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Universities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=611310&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11822-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111822&GoCTemplateCulture=en-CA
"
11823,Usine St-Laurent,Bombardier Inc.,Saint-Laurent,1800 Marcel-Laurin,H4R 1K2,Quebec,45.5139,-73.7,19.04,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Aerospace Product and Parts Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=336410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11823-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111823&GoCTemplateCulture=en-CA
"
11824,Cambridge Manufacturing,Pepsico,Cambridge,1001 Bishop Street North,N3H 4T7,Ontario,43.3949,-80.3325,23.0,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Snack Food Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311919&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11824-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111824&GoCTemplateCulture=en-CA
"
11825,Calgary Plant,Canada Malting Co Ltd.,Calgary,3316 Bonnybrook Road,T2G 4M9,Alberta,51.0245,-114.025,29.15,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,All Other Food Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311990&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11825-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111825&GoCTemplateCulture=en-CA
"
11826,IKO Hawkesbury,IKO Industries Ltd.,Hawkesbury,1451 Spence Avenue,K6A 3T4,Ontario,45.5956,-74.5912,14.19,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Asphalt Shingle and Coating Material Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=324122&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11826-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111826&GoCTemplateCulture=en-CA
"
11827,IKO Madoc,IKO Industries Ltd.,Madoc,105084 Highway 7,K0K 2K0,Ontario,44.4961,-77.5348,25.78,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,All Other Non-Metallic Mineral Mining and Quarrying,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212398&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11827-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111827&GoCTemplateCulture=en-CA
"
11828,Complexe environnemental St-Michel,Ville de Montréal,Montréal,2235 Michel-Jurdant Street East,H1Z 4N1,Quebec,45.56015,-73.62109,19.0,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11828-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111828&GoCTemplateCulture=en-CA
"
11829,Vaudreuil-Dorion site,Excelitas Canada Inc.,Vaudreuil-Dorion,22001 Dumberry Road,J7V 8P7,Quebec,45.4153,-74.0273,9.73,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Semiconductor and Other Electronic Component Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=334410&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11829-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111829&GoCTemplateCulture=en-CA
"
11831,Montreal Wallboard/Finishing Plant,"CertainTeed Canada, Inc.",Sainte-Catherine,700 1st Avenue,J5C 1C5,Quebec,45.4045,-73.5889,32.75,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Gypsum Product Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327420&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11831-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111831&GoCTemplateCulture=en-CA
"
11832,Lieu d'enfouissement technique de Saint-Côme-Linière,Régie Intermunicipale du comté de Beauce-Sud,Saint-Côme-Linière,695 rang St-Joseph,G0M 1J0,Quebec,46.09126,-70.53709,40.38,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11832-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111832&GoCTemplateCulture=en-CA
"
11833,Usine St-Leonard,Saputo Produits Laitiers Canada s.e.n.c.,Saint-Léonard,6869 Metropolitain,H1P 1X8,Quebec,45.5969,-73.5742,13.72,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,"Butter, Cheese, and Dry and Condensed Dairy Products Manufac",https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311515&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11833-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111833&GoCTemplateCulture=en-CA
"
11834,1329606 Ontario Limited,1329606 Ontario Limited,Leamington,353 highway 77 Highway,n8h 3v5,Ontario,42.06912,-82.59864,13.95,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11834-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111834&GoCTemplateCulture=en-CA
"
11835,Klassen Greenhouse Farms,Klassen Greenhouse Farms Inc.,Cottam,63 County Road 29,N0R 1B0,Ontario,42.10683,-82.73823,10.98,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11835-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111835&GoCTemplateCulture=en-CA
"
11836,Mucci Farms Ltd.,Mucci Farms Ltd,Kingsville,1876 Seacliff Drive,N9Y 2N1,Ontario,42.04029,-82.66082,26.22,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11836-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111836&GoCTemplateCulture=en-CA
"
11837,Pomas Farms Inc.,Pomas Farms Inc,Staples,1057 Hwy 77 R.R. #1 Highway,N0P 2J0,Ontario,42.15499,-82.5928,48.89,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11837-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111837&GoCTemplateCulture=en-CA
"
11838,Sun Gro Farms Inc.,Sun Gro Farms Inc.,Kingsville,1851 Road 3 East Road East,N9Y 2E5,Ontario,42.08179,-82.74001,12.23,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11838-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111838&GoCTemplateCulture=en-CA
"
11839,Agriville Farms Ltd,Agriville Farms Ltd,Kingsville,1600 Kratz Road,N9Y 3K3,Ontario,42.04796,-82.71609,23.18,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11839-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111839&GoCTemplateCulture=en-CA
"
11840,Southshore Greenhouses Inc.,Southshore Greenhouses Inc.,Kingsville,1746 Seacliff Drive,N9Y 2M6,Ontario,42.03991,-82.66335,15.84,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11840-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111840&GoCTemplateCulture=en-CA
"
11841,Zochem,Zochem ULC,Brampton,1 Tilbury Court,L6T 3T4,Ontario,43.6988,-79.725,11.37,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,All Other Basic Inorganic Chemical Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325189&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11841-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111841&GoCTemplateCulture=en-CA
"
11842,Minto Mine,Minto Metals Corp.,Pelly Crossing,,Y0B 1P0,Yukon,62.37,-137.15,14.33,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,All Other Metal Ore Mining,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=212299&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11842-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111842&GoCTemplateCulture=en-CA
"
11843,Nature Fresh Plant 1,Nature Fresh Farms,Leamington,634 Mersea Road 7 Road,N8H 3V8,Ontario,42.10965,-82.59623,13.26,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11843-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111843&GoCTemplateCulture=en-CA
"
11844,Nature Fresh Plant 2,Nature Fresh Farms,Leamington,634 Mersea Road 7 Road,N8H 3V8,Ontario,42.10965,-82.59623,34.7,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11844-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111844&GoCTemplateCulture=en-CA
"
11845,Kapital Produce Ltd,Kapital Produce Ltd,Ruthven,1475 County Rd 34 Road,n0p 2g0,Ontario,42.05938,-82.74042,21.08,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11845-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111845&GoCTemplateCulture=en-CA
"
11846,Platinum Produce,Platinum Produce Company,Blenheim,21037 Communication Rd. Road South,N0P 1A0,Ontario,42.37015,-82.0605,22.78,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11846-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111846&GoCTemplateCulture=en-CA
"
11847,J.C. Fresh Farms Ltd.,J C Fresh Farms Ltd,Kingsville,2495 Graham Sideroad Road North,N9Y 2E5,Ontario,42.07335,-82.69333,11.34,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11847-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111847&GoCTemplateCulture=en-CA
"
11848,IKO Calgary,IKO Industries Ltd.,Calgary,1600 42nd Avenue,T2P 2L2,Alberta,51.0154,-114.024,9.96,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Asphalt Shingle and Coating Material Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=324122&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11848-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111848&GoCTemplateCulture=en-CA
"
11849,Great Lakes Greenhouses Inc.,Great Lakes Greenhouses Inc.,Leamington,834 Mersea Rd 4,N8H 3V6,Ontario,42.08374,-82.5831,34.95,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11849-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111849&GoCTemplateCulture=en-CA
"
11850,Arriva 02-25 Gas Plant,Petrus Resources Ltd.,Rocky Mountain House,,N/A,Alberta,52.29159,-115.15215,20.82,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11850-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111850&GoCTemplateCulture=en-CA
"
11851,Sunrite Greenhouses Ltd,Sunrite Greenhouses Ltd.,Kingsville,1414 Seacliff Drive Drive,N9Y 2M2,Ontario,42.03936,-82.68021,17.66,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Other Food Crops Grown Under Cover,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=111419&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11851-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111851&GoCTemplateCulture=en-CA
"
11852,Lieu d'enfouissement sanitaire Chibougamau,Ville de Chibougamau,Chibougamau,121 Chemin du Lac Dufault Road Northwest,N/A,Quebec,49.96003,-74.3693,11.0,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11852-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111852&GoCTemplateCulture=en-CA
"
11854,Toronto Board Plant,"CertainTeed Canada, Inc.",Mississauga,2424 Lakeshore Road West,L5J 1K4,Ontario,43.4952,-79.6148,35.57,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Gypsum Product Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=327420&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11854-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111854&GoCTemplateCulture=en-CA
"
11855,Levesque Plywood Ltd.,Columbia Forest Products Ltd.,Hearst,225 Prince Street,P0L 1N0,Ontario,49.6856,-83.6505,16.65,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Hardwood Veneer and Plywood Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=321211&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11855-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111855&GoCTemplateCulture=en-CA
"
11875,Winnipeg Malt Plant,Malteurop Canada Ltd.,Winnipeg,3001 Dugald Road,R2C 5H4,Manitoba,49.8867,-96.9991,11.72,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,All Other Food Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311990&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11875-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111875&GoCTemplateCulture=en-CA
"
